lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38281.673331,0.209438,-0.052153,0.370555,0.748226,-0.224550,0.888305,0.980981,-0.365547
38281.677323,0.336922,-0.143692,1.008059,0.620168,0.166547,2.370202,-0.171717,1.321846
38281.681304,0.380546,-0.161348,1.110983,0.732877,0.138075,2.617213,-0.128149,1.362815
38281.685282,0.169312,-0.051088,0.687138,-0.064226,0.588031,0.784816,-0.093673,1.548067
38281.689288,0.264033,-0.009661,1.170231,-0.271232,1.804597,0.025039,1.946645,1.428121
38281.693350,0.298329,-0.018898,1.314795,-0.306015,2.010076,0.102406,2.069871,1.740447
38281.696877,0.125966,0.078441,0.525688,0.027923,1.169384,-0.332608,1.661316,-0.186895
38281.700792,0.178704,0.306753,0.529986,0.603912,0.887174,1.018721,1.346766,1.042045
38281.704041,0.202910,0.335269,0.612914,0.637506,1.055203,1.066786,1.619067,1.005920
38281.708472,0.077541,0.274583,0.102160,0.672740,-0.047214,1.130031,0.071040,1.589954
38281.713382,0.090816,0.624662,-0.101099,1.635312,-0.382117,1.876003,0.238460,1.675885
38281.717261,0.104206,0.694820,-0.095629,1.833199,-0.438437,2.152526,0.153030,2.043972
38281.721536,0.033713,0.760825,-0.227981,1.190049,0.694274,0.130639,2.788282,-0.062998
38281.724708,0.039795,0.850071,-0.253721,1.349494,0.719212,0.242126,3.091591,-0.128076
38281.728503,0.002959,0.477369,-0.008418,0.364098,1.037603,-0.300021,1.313205,0.871609
38281.733437,-0.022130,0.771143,0.390079,-0.077602,1.846569,0.592323,0.499787,3.437285
38281.737597,-0.022904,0.863744,0.421435,-0.057475,2.087579,0.589840,0.615195,3.883893
38281.741226,-0.059811,0.624398,0.912533,-0.295245,0.906310,2.291893,-0.088043,0.471659
38281.744578,-0.066247,0.705872,1.002504,-0.346322,1.071933,2.496110,-0.200587,0.645616
38281.748888,-0.032866,0.274329,0.633907,0.100100,0.028317,1.143760,1.245295,0.146307
38281.753113,-0.072817,0.302807,1.109423,0.841804,-0.499105,0.658490,2.550599,1.740857
38281.756594,-0.082632,0.348344,1.248977,0.911971,-0.573083,0.809970,2.891881,1.866854
