lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39573.217314,0.455532,0.225544,-0.070599,1.363824,1.708153,0.032415,0.879856,3.415568
39573.221312,0.380133,-0.027683,0.287135,1.567849,0.214301,0.294099,2.550659,1.010739
39573.225081,0.428332,-0.023484,0.305533,1.776014,0.293867,0.267713,2.872586,1.227149
39573.230100,0.205949,-0.081517,0.374743,0.673078,-0.105492,0.864544,1.197479,-0.213750
39573.233290,0.333401,-0.130162,1.035622,0.582773,0.052728,2.300737,0.020313,1.390028
39573.237349,0.375317,-0.146911,1.139633,0.695063,0.019963,2.604632,0.088422,1.423726
39573.240952,0.173892,-0.060728,0.616214,0.046715,0.576454,0.924116,-0.110260,1.912011
39573.245862,0.261271,-0.001123,1.211656,-0.167167,1.734152,-0.143370,2.002051,1.192513
39573.249906,0.295011,-0.006343,1.366590,-0.194187,1.929513,-0.091621,2.120828,1.457928
39573.253641,0.128439,0.065522,0.515310,0.025761,1.099840,-0.324155,1.652261,-0.273004
39573.256928,0.178030,0.312468,0.530387,0.600041,0.859886,0.901832,2.496532,1.244815
39573.261902,0.202028,0.342456,0.612970,0.631908,1.009458,0.923636,3.026254,1.231372
39573.265913,0.076917,0.270739,0.099365,0.738154,-0.089137,1.285969,-0.203020,2.124376
39573.269648,0.090482,0.662152,-0.074104,1.514529,-0.289343,2.191629,0.426299,1.754504
39573.272917,0.103827,0.735762,-0.076563,1.684784,-0.359607,2.512423,0.408886,2.101538
39573.277777,0.027625,0.435298,-0.093916,0.800060,0.144774,0.442607,1.126543,-0.521317
39573.281892,0.013211,0.782020,-0.112641,0.804515,1.401283,-0.476540,2.658358,1.653043
39573.285640,0.017545,0.877521,-0.135062,0.932972,1.534688,-0.469058,3.060854,1.586928
39573.288929,-0.011239,0.455359,0.119309,0.122886,0.979487,-0.104527,0.523932,3.478304
39573.293738,-0.039241,0.724844,0.654591,-0.159503,1.470745,1.456803,-0.487737,3.054681
39573.297020,-0.042384,0.816191,0.712199,-0.158390,1.693990,1.575970,-0.542487,3.741512
39573.301234,-0.036705,0.328589,0.573868,-0.141315,0.320635,1.368734,0.264977,-0.147176
39573.305501,-0.064328,0.418457,1.204721,0.419868,-0.312460,1.604039,2.399910,0.376520
39573.309479,-0.071593,0.478489,1.351211,0.444641,-0.325720,1.873730,2.618272,0.291580
39573.313467,-0.063946,0.195123,1.117476,1.221750,0.139519,-0.174063,1.629936,2.706148
39573.316543,-0.070936,0.226607,1.271365,1.344311,0.115860,-0.122642,1.928218,2.986101
39573.320803,-0.029196,0.016493,0.482943,0.906208,0.590417,0.052364,-0.240845,1.036856
39573.325596,-0.040263,-0.043855,0.438614,1.355422,1.655224,1.386400,0.277509,0.203508
39573.329093,-0.046304,-0.045526,0.514071,1.555294,1.845436,1.471344,0.283301,0.251741
