lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39726.530157,-0.012400,0.888538,0.123837,0.455817,2.074154,-0.237341,1.792324,2.806986
39726.534861,-0.018350,0.443124,0.270671,-0.083384,1.097296,0.563149,-0.267453,1.619082
39726.538858,-0.053383,0.624652,0.858342,-0.315435,0.940517,2.138290,0.059740,0.279057
39726.542869,-0.060303,0.705505,0.949918,-0.371408,1.116695,2.346269,-0.054586,0.454566
39726.546860,-0.039599,0.268155,0.585069,0.050372,-0.063422,1.317133,1.203058,0.054711
39726.550675,-0.066403,0.303483,1.151173,0.808247,-0.058330,0.690574,2.685358,3.761518
39726.554662,-0.073773,0.349321,1.300112,0.874322,-0.068253,0.841432,3.037842,3.871982
39726.558674,-0.041199,0.082165,0.577058,0.753373,0.159964,-0.341030,0.618383,3.125703
39726.562680,-0.056228,-0.042726,0.720622,1.590461,1.435317,0.351285,-0.311520,1.636900
39726.566659,-0.063077,-0.040751,0.829525,1.790539,1.556139,0.333647,-0.287062,2.064689
39726.570747,-0.018966,-0.051248,0.204056,0.757164,1.016594,1.053963,0.219474,-0.510166
39726.574659,-0.007011,-0.144760,0.044807,0.601288,1.609762,2.250932,2.062588,1.791435
39726.578665,-0.009517,-0.157013,0.064423,0.706394,1.845251,2.548741,2.284608,1.848094
39726.582665,0.015797,-0.061845,-0.164071,-0.008510,0.363138,0.794081,1.316965,2.138994
39726.586701,0.070172,0.008062,-0.093852,-0.296940,-0.398659,-0.059432,0.344358,1.129984
39726.590677,0.076918,0.002240,-0.114459,-0.348894,-0.427626,0.018330,0.508349,1.391737
39726.594937,0.059615,0.064031,0.040371,-0.104573,-0.115827,-0.067208,-0.243954,-0.706072
39726.598686,0.154054,0.311458,0.467074,0.612547,0.758934,0.961298,1.049870,1.282371
39726.602239,0.170652,0.341301,0.503698,0.650734,0.805009,1.001349,1.039106,1.262501
39726.607222,0.111431,0.269388,0.483071,0.756693,1.077392,1.369682,1.590013,2.128856
39726.611236,0.127379,0.328065,0.580533,0.938456,1.006369,1.181458,1.622443,1.765059
