lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
38761.523040,395.171722,95.262962,117.662636,582.038879,182.886444,166.226349,115.498970,151.392990
38761.527040,429.445984,102.022545,126.542046,634.077393,197.879761,179.799759,124.033836,163.285873
38761.531040,465.858398,109.632225,136.268127,688.039246,213.923477,194.430069,133.631821,176.293793
38761.535040,487.365479,115.236481,142.928101,718.379028,224.001480,203.751358,140.481750,184.911652
38761.539040,497.811493,114.563194,143.223923,736.402161,226.846237,206.049713,140.333694,186.256287
38761.524426,44.136776,9.867709,12.431187,66.532585,20.095156,18.363297,12.234449,16.310324
38761.528426,227.341766,52.740170,65.786530,337.110260,104.061035,94.653816,64.520599,85.437340
38761.532426,286.104126,66.125328,82.560669,423.582153,130.661957,118.716156,80.909317,107.293358
38761.536426,273.064178,63.426010,79.053238,403.451569,124.797501,113.350128,77.569832,102.658852
38761.540426,250.255310,59.443050,73.611656,368.765381,115.193878,104.742462,72.455544,95.178230
38761.544426,238.119919,57.444736,70.851646,350.759918,110.253136,100.379044,69.822426,91.294685
38761.548426,233.479675,55.686592,68.922462,344.710480,107.755310,98.101692,67.780998,88.974922
38761.552426,230.039276,53.527328,66.702560,340.281006,105.275711,95.702919,65.403145,86.535576
38761.556426,225.501434,52.020622,64.963066,333.391327,102.861565,93.307747,63.596359,84.424873
38761.560426,220.605972,51.686787,64.272903,325.601227,101.184532,91.606201,62.894272,83.208260
38761.564426,216.487930,51.605480,63.901939,319.373871,99.967133,90.423164,62.522514,82.356400
38761.568426,212.945923,50.656021,62.786816,314.437836,98.291565,88.974854,61.453644,80.935097
38761.572426,208.426376,48.677994,60.635719,308.040863,95.539322,86.639069,59.395687,78.517509
38761.576426,202.350601,46.721573,58.370647,299.039551,92.319740,83.882240,57.227947,75.829514
38761.580426,196.370331,45.852917,57.117886,290.003845,89.928474,81.845123,56.048958,74.035782
38761.584426,192.538376,45.930992,56.913345,284.148895,88.853584,80.932358,55.874004,73.401138
38761.588426,190.566696,45.813530,56.675385,281.057312,88.148079,80.248512,55.600208,72.936157
38761.592426,187.606689,44.463310,55.226803,276.665802,86.257500,78.429977,54.066570,71.265839
38761.596426,181.227844,42.125099,52.605091,267.500946,82.714218,75.184959,51.404503,68.156136
38761.600426,170.655411,39.668262,49.542492,252.202133,77.931496,70.930183,48.428799,64.184143
38761.604426,156.448685,37.372047,46.318192,231.034714,72.188316,65.804436,45.410973,59.672138
38761.608426,146.764221,36.479847,44.682629,215.641678,68.647308,62.600750,44.011879,57.147411
38761.612426,170.031403,42.763187,52.140678,248.579407,79.748314,72.665329,51.494923,66.621994
38761.616426,261.786652,63.257225,77.974625,384.298798,121.117569,110.136513,76.695755,100.434395
38761.620426,368.530914,82.386261,103.976326,547.328796,166.491959,150.685822,101.162048,135.806000
38761.626482,225.775436,53.047485,66.026283,334.196411,103.771118,94.045097,64.487564,85.313423
38761.630482,396.482758,91.262886,114.286247,588.169434,181.029007,163.970734,111.385536,148.253586
38761.634482,440.745667,101.417404,126.980560,653.215271,201.119659,182.259003,123.851913,164.797409
38761.638482,434.257660,102.152710,126.989914,640.809570,199.387222,181.052643,124.409752,164.270630
38761.642482,433.729492,104.345047,128.818527,637.849548,200.534317,182.454849,126.726334,166.039154
38761.646482,432.201233,103.321014,127.804939,636.905457,199.536850,181.542038,125.669418,164.914322
38761.650482,414.123505,96.348282,120.159599,613.229126,189.663803,172.291504,117.738411,155.794968
38761.654482,392.573639,90.217278,112.902016,582.003479,179.054779,162.515076,110.503929,146.752213
38761.658482,389.240540,91.363457,113.562279,574.478760,178.553635,162.244507,111.544319,147.110443
38761.662482,403.002563,96.424713,119.172867,592.889282,185.939774,169.149094,117.334633,153.840302
38761.666482,421.680389,99.280220,123.353035,622.568420,193.696823,176.043625,121.044273,159.603333
