lsl_time,CZ,C3,CPZ3,FC4,FC3,CPZ4,C4,CPZ
39439.210839,490.113892,176.620422,205.175919,703.776306,270.328156,228.186081,201.795914,240.720200
39439.214839,439.499634,158.152527,183.768127,630.806519,242.176346,204.421814,180.757431,215.688400
39439.218839,438.675293,160.253891,185.227936,625.244324,242.737671,205.723251,183.059891,217.296432
39439.222839,482.797241,177.680649,204.896698,686.322449,267.797577,227.425888,202.901047,240.250870
39439.226839,518.714783,188.612991,218.437592,741.551331,286.705963,242.857300,215.547485,256.238739
39439.230839,531.752930,189.868057,221.283234,766.059937,292.295898,246.591049,217.227631,259.795624
39439.234839,549.332825,196.708267,229.111053,791.331299,302.382050,255.188324,224.938812,268.827667
39439.224374,59.649586,25.124037,27.717842,79.453461,34.567959,30.160639,28.409275,32.259251
39439.228374,261.875153,97.936035,112.345596,369.905792,146.052216,124.333969,111.637672,131.546280
39439.232374,320.671112,116.744591,135.165100,458.466858,177.398132,150.126175,133.304367,158.467117
39439.236374,299.436798,106.855766,124.565300,431.715637,164.646240,138.695084,122.164635,146.196167
39439.240374,273.069885,97.659630,113.727242,393.019989,150.186340,126.539886,111.623550,133.502106
39439.244374,264.638489,96.823921,111.857994,376.965393,146.508438,124.062180,110.489319,131.185837
39439.248374,263.347717,97.345764,112.089729,373.602234,146.269028,124.211876,111.019936,131.381790
39439.252374,257.124634,93.506683,108.297737,367.686462,142.143600,120.370132,106.792198,127.024940
39439.256374,247.449646,88.132683,102.809380,357.075684,135.949783,114.643967,100.835274,120.720772
39439.260374,242.170135,86.715355,100.934166,348.436523,133.228729,112.464424,99.202858,118.521919
39439.264374,242.388367,88.955818,102.642380,344.848724,134.314560,113.973648,101.606339,120.407684
39439.268374,240.686951,89.059212,102.485619,341.237854,133.720520,113.694244,101.671761,120.166771
39439.272374,232.011780,84.125938,97.518517,332.069794,128.145447,108.516808,96.167740,114.421883
39439.276374,221.062500,78.388069,91.603951,319.496552,121.303711,102.251915,89.730362,107.565346
39439.280374,215.743622,77.207428,89.935211,310.458679,118.685310,100.232109,88.310448,105.554619
39439.284374,216.278687,79.610115,91.816872,307.245239,119.960396,101.899284,90.897133,107.640450
39439.288374,214.938248,79.600906,91.601685,304.471985,119.437241,101.558624,90.883965,107.382973
39439.292374,207.037659,74.730743,86.762466,296.754486,114.186813,96.543701,85.509842,101.849525
39439.296374,196.655182,69.327080,81.171860,284.916870,107.732529,90.666702,79.488129,95.395630
39439.300374,188.065155,67.330475,78.422523,270.746399,103.485115,87.468697,77.134491,92.094223
39439.304374,177.399567,65.839882,75.736931,251.172028,98.616829,84.074692,75.241867,88.795181
39439.308374,164.777527,61.367222,70.483208,232.526260,91.608688,78.195183,70.112389,82.650818
39439.312374,181.089233,64.365746,75.096985,260.593445,99.231903,83.843987,73.778915,88.289551
39439.316374,277.250610,96.643875,113.572182,403.048645,151.227905,127.120857,110.886375,133.573990
39439.320374,410.289032,146.773590,171.075623,591.954468,225.881180,190.754486,167.951340,200.713669
39439.336160,315.669922,117.461731,134.951736,446.238190,175.650452,149.507538,133.996765,158.149399
39439.340160,504.948059,186.406754,214.807419,717.224243,280.440613,238.292221,212.743469,251.745895
39439.344160,556.334534,202.878586,234.796997,794.912354,307.900330,260.982697,231.760788,275.315002
39439.348160,548.060242,197.028122,229.106262,787.522888,301.941406,255.200378,225.365448,268.903351
39439.352160,540.692810,193.990860,225.646606,776.748840,297.555176,251.360535,221.971970,264.973175
39439.356160,531.571960,193.224091,223.724091,759.182922,293.662750,248.665695,220.878006,262.553131
39439.360160,510.875336,187.612122,216.524796,726.950439,283.218079,240.283463,214.263474,253.895401
39439.364160,504.520294,183.490036,212.520721,721.318115,278.935303,236.231888,209.682693,249.285309
39439.368160,550.988953,196.633163,229.234482,793.919495,302.850952,255.600220,225.022995,269.187592
39439.372160,628.118652,224.658630,261.781067,904.946289,345.610535,291.843597,257.009155,307.276794
39439.371268,460.985687,169.101288,195.232101,656.016907,255.424545,216.755219,193.112762,228.991013
39439.375268,696.503357,256.664551,295.965210,990.500610,386.670624,328.379608,292.963623,346.920624
39439.379268,802.534973,296.204620,341.393890,1140.643677,445.783295,378.697571,338.046722,400.113159
39439.373757,258.303192,90.394470,106.076889,374.805511,141.110748,118.637413,103.601456,124.738800
39439.377757,425.682404,152.522705,177.492874,611.548218,234.145370,197.825729,174.566666,208.494095
39439.381757,499.720367,182.366302,210.898209,712.493652,276.424225,234.435333,208.469727,247.481659
39439.385757,534.225098,196.511993,226.720749,759.811707,296.354248,251.708450,224.470444,265.834473
39439.389757,534.705078,195.174042,225.846024,763.628723,296.011108,250.956589,223.004303,264.815063
39439.393757,489.766815,176.355545,205.029022,703.317871,269.961487,228.198517,201.676849,240.569962
39439.397757,439.277466,157.978912,183.690445,630.455078,241.899918,204.419617,180.691757,215.611252
39439.401757,438.653870,160.270844,185.324585,625.091919,242.674606,205.737396,183.100296,217.372116
39439.405757,482.792542,177.754242,205.052689,686.191711,267.816803,227.397919,202.921600,240.354965
39439.409757,518.544617,188.562805,218.483063,741.244507,286.624969,242.722595,215.414703,256.217987
39439.413757,531.379333,189.628723,221.156372,765.526733,292.049377,246.314865,216.902008,259.597870
39439.417757,548.768250,196.322968,228.859741,790.619751,301.997742,254.807266,224.459763,268.487244
39439.433570,258.726929,96.624100,110.929329,365.560059,144.186752,122.926254,110.264664,129.950348
39439.437570,454.081757,168.481613,193.927444,644.045654,252.661530,214.977737,192.246246,227.135147
39439.441570,497.864441,182.298019,210.785583,710.146179,275.889099,234.029434,208.169327,247.030945
39439.445570,477.204498,171.273361,199.353302,685.773499,262.719269,221.931549,195.882339,233.945770
39439.449570,470.197266,167.755005,195.607880,676.759705,258.290894,217.956955,191.973999,229.696777
39439.453570,477.291779,173.127121,200.743851,682.519226,263.562927,223.176270,197.861145,235.489929
39439.457570,469.272766,173.031784,199.582489,667.151367,260.588715,221.368027,197.461502,233.826065
39439.461570,444.147430,162.903412,188.269241,633.094788,246.286819,208.913910,185.925812,220.581009
39439.465570,427.559723,153.355881,178.566544,614.589783,235.379944,198.653961,175.290466,209.489136
39439.469570,436.223114,155.126587,181.131439,628.727539,239.427933,201.689041,177.443176,212.637390
39439.473570,467.165894,169.063293,196.239624,668.909973,257.828857,218.077713,193.194717,230.143738
39439.477570,520.282288,192.212738,221.582870,739.247742,289.078888,245.713303,219.395981,259.557495
39439.481570,576.736023,214.342743,246.556198,816.945129,320.963806,273.264221,244.624649,288.789062
39439.511715,45.367485,14.700893,17.778595,68.534149,24.355152,20.105949,16.965816,20.931581
39439.515715,249.966660,89.155441,103.994858,360.607849,137.446793,115.846626,102.046059,122.047546
39439.519715,318.731750,115.044136,133.559006,456.600769,175.718338,148.533310,131.607590,156.747452
